id,title
1869,Ingeniería Civil Industrial
1870,Ingeniería Comercial
1871,Ingeniería Comercial
1872,Ingeniería Comercial
1873,Ingeniería Comercial
1874,Ingeniería Comercial
1875,Ingeniería Comercial
1876,Ingeniería de Ejecución en Administración de Empresas
1877,Ingeniería de Ejecución en Administración de Empresas
1878,Ingeniería de Ejecución en Administración de Empresas
1879,Ingeniería de Ejecución en Administración de Empresas
1880,Ingeniería de Ejecución en Administración de Empresas
1881,Ingeniería de Ejecución en Informática
1882,Ingeniería de Ejecución en Informática
1883,Ingeniería de Ejecución en Informática
1884,Ingeniería de Ejecución Industrial
1885,Ingeniería de Ejecución Industrial
1886,Ingeniería de Ejecución Industrial
1887,Ingeniería en Bíoprocesos
1888,Ingeniería en Minas
1889,Ingeniería en Minas
1890,Ingeniería en Minas
1891,Ingeniería en Prevención de Riesgos y Medio Ambiente
1892,Ingeniería en Prevención de Riesgos y Medio Ambiente
1893,Ingeniería en Prevención de Riesgos y Medio Ambiente
1894,Ingeniería en Prevención de Riesgos y Medio Ambiente
1895,Ingeniería en Sonido y Acústica
1896,Intérprete en Danza
1897,Kinesiología
1898,Kinesiología
1899,Kinesiología
1900,Kinesiología
1901,Kinesiología
1902,Kinesiología
1903,Licenciatura en Artes Culinarias y Negocios Gastronómicos
1904,Licenciatura en Ciencias de la Actividad Física
1905,Licenciatura en Ciencias de la Actividad Física
1906,Licenciatura en Ciencias de la Actividad Física
1907,Licenciatura en Ciencias de la Actividad Física
1908,Licenciatura en Ciencias de la Actividad Física
1909,Medicina Veterinaria
1910,Medicina Veterinaria
1911,Medicina Veterinaria
1912,Medicina Veterinaria
1913,Medicina Veterinaria
1914,Medicina Veterinaria
1915,Nutrición y Dietética
1916,Nutrición y Dietética
1917,Nutrición y Dietética
1918,Nutrición y Dietética
1919,Nutrición y Dietética
1920,Nutrición y Dietética
1921,Pedagogía en Biología y Ciencias Naturales
1922,Pedagogía en Educación Básica
1923,Pedagogía en Educación Física
1924,Pedagogía en Educación Física
1925,Pedagogía en Educación Física
1926,Pedagogía en Historia, Geografía y Educación Cívica
1927,Pedagogía en Inglés
1928,Pedagogía en Lengua Castellana y Literatura
1929,Pedagogía en Matemática y Estadística
1930,Periodismo
1931,Psicología
1932,Psicología
1933,Psicología
1934,Psicología
1935,Psicología
1936,Psicología
1937,Publicidad
1938,Relaciones Públicas
1939,Relaciones Públicas
1940,Teatro y Comunicación Escénica
1941,Terapia Ocupacional
1942,Terapia Ocupacional
1943,Terapia Ocupacional
1944,Terapia Ocupacional
1945,Trabajo Social
1946,Trabajo Social
1947,Trabajo Social
1948,Trabajo Social
1949,Traducción e Intérprete en Inglés
1950,Traducción e Intérprete en Inglés
1951,Agronomía
1952,Contador Auditor
1953,Educación Parvularia
1954,Enfermería
1955,Ingeniería Civil en Agroindustrias
1956,Ingeniería Civil en Industrial
1957,Ingeniería Civil en Informática
1958,Ingeniería Comercial
1959,Ingeniería en Agroindustrias
1960,Ingeniería en Electrónica y Telecomunicaciones
1961,Ingeniería en Informática
1962,Pedagogía en Biología y Ciencias Naturales
1963,Pedagogía en Educación Diferencial mención Dificultades Específicas del Aprendizaje
1964,Pedagogía en Educación Física
1965,Pedagogía en Educación General Básica
1966,Pedagogía en Historia y Geografía
1967,Pedagogía en Inglés
1968,Pedagogía en Lengua Castellana y Comunicación
1969,Pedagogía en Matemática y Computación
1970,Pedagogía en Música mención Eduación Extraescolar
1971,Psicología
1972,Teología
1973,Trabajo Social
1974,Agronomía
1975,Comunicación Digital y Multimedia
1976,Contador Público y Auditor
1977,Diseño de Interiores
1978,Diseño de Vestuario y Textiles
1979,Diseño Gráfico
1980,Enfermería
1981,Ingeniería Comercial
1982,Ingeniería Comercial
1983,Licenciatura en Comunicación
1984,Medicina Veterinaria
1985,Música y Tecnología
1986,Nutrición y Dietética
1987,Periodismo
1988,Psicología
1989,Publicidad
1990,Relaciones Públicas
1991,Trabajo Social
1992,Administración de Negocios Turísticos y Hoteleros
1993,Agronomía
1994,Arquitectura
1995,Cine y Comunicación Audiovisual
1996,Contador Auditor
1997,Contador Auditor
1998,Derecho
1999,Derecho
2000,Diseño
2001,Educación Básica
2002,Educación Básica
2003,Educación Parvularia
2004,Enfermería
2005,Fonoaudiología
2006,Ingeniería Civil en Minas
2007,Ingeniería Civil en Industrial
2008,Ingeniería Civil en Industrial
2009,Ingeniería Civil Informática
2010,Ingeniería Comercial
2011,Ingeniería Comercial
2012,Ingeniería en Construcción
2013,Ingeniería en Construcción
2014,Ingeniería en Gestión de Negocios Internacioles
2015,Ingeniería en Medio Ambiente y Recursos Naturales
2016,Ingeniería en Prevención de Riesgos
2017,Ingeniería en Prevención de Riesgos
2018,Kinesiología
2019,Medicina Veterinaria
2020,Nutrición y Dietética
2021,Odontología
2022,Pedagogía en Artes Visuales
2023,Pedagogía en Educación Física
2024,Pedagogía en Educación Física
2025,Pedagogía en Historia y Ciencias Sociales
2026,Pedagogía en Inglés
2027,Pedagogía en Lenguaje y Literatura
2028,Periodismo
2029,Psicología
2030,Psicología
2031,Psicopedagogía
2032,Psicopedagogía
2033,Relaciones Públicas
2034,Sociología
2035,Tecnología Médica
2036,Terapia Ocupacional
2037,Trabajo Social
2038,Administración de Empresas con mención en Gestión de Personas
2039,Administración de Empresas con mención en Gestión de Personas
2040,Administración de Empresas con mención en Gestión de Personas
2041,Administración de Empresas con mención en Gestión de Personas
2042,Administración de Empresas con mención en Gestión de Personas
2043,Administración de Empresas con mención en Gestión de Personas
2044,Administración de Empresas con mención en Gestión de Personas
2045,Administración de Empresas con mención en Gestión de Personas
2046,Administración de Empresas con mención en Gestión de Personas
2047,Administración de Empresas con mención en Gestión de Personas
2048,Administración de Empresas con mención en Gestión de Personas
2049,Administración de Empresas con mención en Gestión de Personas
2050,Contador Auditor
2051,Contador Auditor
2052,Contador Auditor
2053,Contador Auditor
2054,Contador Auditor
2055,Contador Auditor
2056,Contador Auditor
2057,Contador Auditor
2058,Contador Auditor
2059,Contador Auditor
2060,Contador Auditor
2061,Contador Auditor
2062,Contador Auditor
2063,Contador Auditor
2064,Contador Auditor
2065,Contador Auditor
2066,Contador Auditor
2067,Contador Auditor
2068,Contador Auditor
2069,Contador Auditor
2070,Contador Auditor
2071,Contador Auditor
2072,Enfermería
2073,Enfermería
2074,Ingeniería Comercial
2075,Ingeniería Comercial
2076,Ingeniería Comercial
2077,Ingeniería Comercial
2078,Ingeniería Comercial
2079,Ingeniería Comercial
2080,Ingeniería Comercial
2081,Ingeniería Comercial
2082,Ingeniería Comercial
2083,Ingeniería Comercial
2084,Ingeniería Comercial
2085,Ingeniería Comercial
2086,Ingeniería Comercial
2087,Ingeniería Comercial
2088,Ingeniería Comercial
2089,Ingeniería Comercial
2090,Ingeniería Comercial
2091,Ingeniería Comercial
2092,Ingeniería Comercial
2093,Ingeniería Comercial
2094,Ingeniería Comercial
2095,Ingeniería Comercial
2096,Ingeniería Comercial
2097,Ingeniería Comercial
2098,Ingeniería Comercial
2099,Ingeniería Comercial
2100,Ingeniería Comercial
2101,Ingeniería Comercial
2102,Ingeniería Comercial
2103,Ingeniería Comercial
2104,Ingeniería Comercial
2105,Ingeniería Comercial
2106,Ingeniería Comercial
2107,Ingeniería Comercial
2108,Ingeniería Comercial
2109,Ingeniería Comercial
2110,Ingeniería Electrónica
2111,Ingeniería Electrónica
2112,Ingeniería Electrónica
2113,Ingeniería Electrónica
2114,Ingeniería Electrónica
2115,Ingeniería Electrónica
2116,Ingeniería Electrónica
2117,Ingeniería Electrónica
2118,Ingeniería Electrónica
2119,Ingeniería Electrónica
2120,Ingeniería Electrónica
2121,Ingeniería Electrónica
2122,Ingeniería en Administración de Empresas mención Finanzas
2123,Ingeniería en Administración de Empresas mención Finanzas
2124,Ingeniería en Administración de Empresas mención Finanzas
2125,Ingeniería en Administración de Empresas mención Finanzas
2126,Ingeniería en Administración de Empresas mención Finanzas
2127,Ingeniería en Administración de Empresas mención Finanzas
2128,Ingeniería en Administración de Empresas mención Finanzas
2129,Ingeniería en Administración de Empresas mención Finanzas
2130,Ingeniería en Administración de Empresas mención Finanzas
2131,Ingeniería en Administración de Empresas mención Finanzas
2132,Ingeniería en Administración de Empresas mención Finanzas
2133,Ingeniería en Administración de Empresas mención Finanzas
2134,Ingeniería en Administración de Empresas mención Finanzas
2135,Ingeniería en Administración de Empresas mención Finanzas
2136,Ingeniería en Administración de Empresas mención Finanzas
2137,Ingeniería en Administración de Empresas mención Finanzas
2138,Ingeniería en Administración de Empresas mención Finanzas
2139,Ingeniería en Administración de Empresas mención Finanzas
2140,Ingeniería en Administración de Empresas mención Finanzas
2141,Ingeniería en Administración de Empresas mención Finanzas
2142,Ingeniería en Administración de Empresas mención Finanzas
2143,Ingeniería en Administración de Empresas mención Finanzas
2144,Ingeniería en Administración de Empresas mención Finanzas
2145,Ingeniería en Administración de Empresas mención Finanzas
2146,Ingeniería en Administración de Empresas mención Finanzas
2147,Ingeniería en Administración de Empresas mención Finanzas
2148,Ingeniería en Administración de Empresas mención Finanzas
2149,Ingeniería en Administración de Empresas mención Finanzas
2150,Ingeniería en Administración de Empresas mención Finanzas
2151,Ingeniería en Administración de Empresas mención Finanzas
2152,Ingeniería en Administración de Empresas mención Finanzas
2153,Ingeniería en Administración de Empresas mención Finanzas
2154,Ingeniería en Administración de Empresas mención Finanzas
2155,Ingeniería en Administración de Empresas mención Finanzas
2156,Ingeniería en Administración de Empresas mención Finanzas
2157,Ingeniería en Administración de Empresas mención Finanzas
2158,Ingeniería en Administración de Empresas mención Finanzas
2159,Ingeniería en Administración de Empresas mención Finanzas
2160,Ingeniería en Administración de Empresas mención Finanzas
2161,Ingeniería en Administración de Empresas mención Finanzas
2162,Ingeniería en Administración de Empresas mención Finanzas
2163,Ingeniería en Administración de Empresas mención Finanzas
2164,Ingeniería en Administración de Empresas mención Gestión de Personas
2165,Ingeniería en Administración de Empresas mención Gestión de Personas
2166,Ingeniería en Administración de Empresas mención Gestión de Personas
2167,Ingeniería en Administración de Empresas mención Gestión de Personas
2168,Ingeniería en Administración de Empresas mención Gestión de Personas
2169,Ingeniería en Administración de Empresas mención Gestión de Personas
2170,Ingeniería en Administración de Empresas mención Gestión de Personas
2171,Ingeniería en Administración de Empresas mención Gestión de Personas
2172,Ingeniería en Administración de Empresas mención Gestión de Personas
2173,Ingeniería en Administración de Empresas mención Gestión de Personas
2174,Ingeniería en Administración de Empresas mención Gestión de Personas
2175,Ingeniería en Administración de Empresas mención Gestión de Personas
2176,Ingeniería en Administración de Empresas mención Gestión de Personas
2177,Ingeniería en Administración de Empresas mención Gestión de Personas
2178,Ingeniería en Administración de Empresas mención Marketing y Ventas
2179,Ingeniería en Administración de Empresas mención Marketing y Ventas
2180,Ingeniería en Administración de Empresas mención Marketing y Ventas
2181,Ingeniería en Administración de Empresas mención Marketing y Ventas
2182,Ingeniería en Administración de Empresas mención Marketing y Ventas
2183,Ingeniería en Administración de Empresas mención Marketing y Ventas
2184,Ingeniería en Administración de Empresas mención Marketing y Ventas
2185,Ingeniería en Administración de Empresas mención Marketing y Ventas
2186,Ingeniería en Administración de Empresas mención Marketing y Ventas
2187,Ingeniería en Administración de Empresas mención Marketing y Ventas
2188,Ingeniería en Administración de Empresas mención Marketing y Ventas
2189,Ingeniería en Administración de Empresas mención Marketing y Ventas
2190,Ingeniería en Administración de Empresas mención Marketing y Ventas
2191,Ingeniería en Administración de Empresas mención Marketing y Ventas
2192,Ingeniería en Administración de Empresas mención Marketing y Ventas
2193,Ingeniería en Administración de Empresas mención Marketing y Ventas
2194,Ingeniería en Administración de Empresas mención Marketing y Ventas
2195,Ingeniería en Administración de Empresas mención Marketing y Ventas
2196,Ingeniería en Administración de Empresas mención Marketing y Ventas
2197,Ingeniería en Administración de Empresas mención Marketing y Ventas
2198,Ingeniería en Administración de Empresas mención Marketing y Ventas
2199,Ingeniería en Administración de Empresas mención Marketing y Ventas
2200,Ingeniería en Administración de Empresas mención Marketing y Ventas
2201,Ingeniería en Administración de Empresas mención Marketing y Ventas
2202,Ingeniería en Administración de Empresas mención Marketing y Ventas
2203,Ingeniería en Administración de Empresas mención Marketing y Ventas
2204,Administración en Hotelería y Servicios
2205,Administración en Hotelería y Servicios
2206,Administración en Hotelería y Servicios
2207,Administración en Hotelería y Servicios
2208,Administración en Hotelería y Servicios
2209,Administración Gastronómica Internacional
2210,Administración Gastronómica Internacional
2211,Administración Gastronómica Internacional
2212,Administración Gastronómica Internacional
2213,Administración Gastronómica Internacional
2214,Administración Gastronómica Internacional
2215,Administración Gastronómica Internacional
2216,Administración Gastronómica Internacional
2217,Administración Gastronómica Internacional
2218,Administración Turística Internacional
2219,Administración Turística Internacional
2220,Administración Turística Internacional
2221,Construcción Civil
2222,Construcción Civil
2223,Construcción Civil
2224,Construcción Civil
2225,Construcción Civil
2226,Construcción Civil
2227,Construcción Civil
2228,Construcción Civil
2229,Construcción Civil
2230,Construcción Civil
2231,Construcción Civil
2232,Construcción Civil
2233,Construcción Civil
2234,Construcción Civil
2235,Construcción Civil
2236,Construcción Civil
2237,Construcción Civil
2238,Construcción Civil
2239,Construcción Civil
2240,Construcción Civil
2241,Construcción Civil
2242,Construcción Civil
2243,Construcción Civil
2244,Construcción Civil
2245,Diseño de Moda
2246,Diseño de Moda
2247,Diseño Gráfico Profesional
2248,Diseño Gráfico Profesional
2249,Diseño Gráfico Profesional
2250,Diseño Gráfico Profesional
2251,Diseño Gráfico Profesional
2252,Diseño Gráfico Profesional
2253,Diseño Gráfico Profesional
2254,Diseño Gráfico Profesional
2255,Diseño Gráfico Profesional
2256,Diseño Gráfico Profesional
2257,Diseño Gráfico Profesional
2258,Diseño Gráfico Profesional
2259,Diseño Gráfico Profesional
2260,Diseño Gráfico Profesional
2261,Diseño Gráfico Profesional
2262,Diseño Gráfico Profesional
2263,Diseño Gráfico Profesional
2264,Diseño Gráfico Profesional
2265,Diseño Gráfico Profesional
2266,Diseño Gráfico Profesional
2267,Ingeniería Agrícola
2268,Ingeniería Agrícola
2269,Ingeniería Agrícola
2270,Ingeniería Agrícola
2271,Ingeniería Agrícola
2272,Ingeniería Agrícola
2273,Ingeniería Agrícola
2274,Ingeniería Agrícola
2275,Ingeniería Agrícola
2276,Ingeniería Agrícola
2277,Ingeniería Agrícola
2278,Ingeniería Agrícola
2279,Ingeniería en Climatización
2280,Ingeniería en Climatización
2281,Ingeniería en Climatización
2282,Ingeniería en Climatización
2283,Ingeniería en Comercio Exterior
2284,Ingeniería en Comercio Exterior
2285,Ingeniería en Geomensura
2286,Ingeniería en Geomensura
2287,Ingeniería en Geomensura
2288,Ingeniería en Geomensura
2289,Ingeniería en Geomensura
2290,Ingeniería en Geomensura
2291,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2292,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2293,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2294,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2295,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2296,Ingeniería en Maquinaria Pesada y Vehículos Automotrices
2297,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2298,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2299,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2300,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2301,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2302,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2303,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2304,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2305,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2306,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2307,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2308,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2309,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2310,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2311,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2312,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2313,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2314,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2315,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2316,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2317,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2318,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2319,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2320,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2321,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2322,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2323,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2324,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2325,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2326,Ingeniería en Maquinaria, Vehículos Automotrices y Sistemas Electrónicos
2327,Ingeniería en Metalurgia
2328,Ingeniería en Metalurgia
2329,Ingeniería en Metalurgia
2330,Ingeniería en Metalurgia
2331,Ingeniería en Minas
2332,Ingeniería en Minas
2333,Ingeniería en Minas
2334,Ingeniería en Minas
2335,Ingeniería en Minas
2336,Ingeniería en Minas
2337,Ingeniería en Minas
2338,Ingeniería en Minas
2339,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2340,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2341,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2342,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2343,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2344,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2345,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2346,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2347,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2348,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2349,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2350,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2351,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2352,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2353,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2354,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2355,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2356,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2357,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2358,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2359,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2360,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2361,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2362,Ingeniería en Prevención de Riesgos, Calidad y Ambiente
2363,Ingeniería en Producción Ganadera
2364,Ingeniería en Producción Ganadera
2365,Ingeniería en Producción Ganadera
2366,Ingeniería en Química Industrial
2367,Ingeniería en Química Industrial
2368,Ingeniería en Refrigeración
2369,Ingeniería en Refrigeración
2370,Ingeniería en Telecomunicaciones, Conectividad y Redes
2371,Ingeniería en Telecomunicaciones, Conectividad y Redes
2372,Ingeniería en Telecomunicaciones, Conectividad y Redes
2373,Ingeniería en Telecomunicaciones, Conectividad y Redes
2374,Ingeniería en Telecomunicaciones, Conectividad y Redes
2375,Ingeniería en Telecomunicaciones, Conectividad y Redes
2376,Ingeniería en Telecomunicaciones, Conectividad y Redes
2377,Ingeniería en Telecomunicaciones, Conectividad y Redes
2378,Ingeniería en Telecomunicaciones, Conectividad y Redes
2379,Ingeniería en Telecomunicaciones, Conectividad y Redes
2380,Ingeniería en Telecomunicaciones, Conectividad y Redes
2381,Ingeniería en Telecomunicaciones, Conectividad y Redes
2382,Ingeniería en Telecomunicaciones, Conectividad y Redes
2383,Ingeniería en Telecomunicaciones, Conectividad y Redes
2384,Ingeniería en Telecomunicaciones, Conectividad y Redes
2385,Ingeniería en Telecomunicaciones, Conectividad y Redes
2386,Ingeniería en Telecomunicaciones, Conectividad y Redes
2387,Ingeniería en Telecomunicaciones, Conectividad y Redes
2388,Ingeniería en Telecomunicaciones, Conectividad y Redes
2389,Ingeniería en Telecomunicaciones, Conectividad y Redes
2390,Ingeniería en Telecomunicaciones, Conectividad y Redes
2391,Ingeniería en Telecomunicaciones, Conectividad y Redes
2392,Ingeniería Mecánica en Mantenimiento Industrial
2393,Ingeniería Mecánica en Mantenimiento Industrial
2394,Ingeniería Mecánica en Mantenimiento Industrial
2395,Ingeniería Mecánica en Mantenimiento Industrial
2396,Ingeniería Mecánica en Mantenimiento Industrial
2397,Ingeniería Mecánica en Mantenimiento Industrial
2398,Ingeniería Mecánica en Mantenimiento Industrial
2399,Ingeniería Mecánica en Mantenimiento Industrial
2400,Ingeniería Mecánica en Mantenimiento Industrial
2401,Ingeniería Mecánica en Mantenimiento Industrial
2402,Ingeniería Mecánica en Mantenimiento Industrial
2403,Ingeniería Mecánica en Mantenimiento Industrial
2404,Ingeniería Mecánica en Producción Industrial
2405,Ingeniería Mecánica en Producción Industrial
2406,Ingeniería Mecánica en Producción Industrial
2407,Ingeniería Mecánica en Producción Industrial
2408,Kinesiología
2409,Nutrición y Dietética
2410,Nutrición y Dietética
2411,Nutrición y Dietética
2412,Pedagogía en Educación Media mención Artes Musicales
2413,Psicopedagogía
2414,Psicopedagogía
2415,Psicopedagogía
2416,Psicopedagogía
2417,Psicopedagogía
2418,Psicopedagogía
2419,Psicopedagogía
2420,Psicopedagogía
2421,Psicopedagogía
2422,Psicopedagogía
2423,Psicopedagogía
2424,Psicopedagogía
2425,Tecnología en Sonido
2426,Trabajo Social
2427,Trabajo Social
2428,Trabajo Social
2429,Trabajo Social
2430,Trabajo Social
2431,Trabajo Social
2432,Trabajo Social
2433,Trabajo Social
2434,Traductocción Inglés- Español, Mención Negocios Internacionales
2435,Traductocción Inglés- Español, Mención Negocios Internacionales
2436,Traductocción Inglés- Español, Mención Negocios Internacionales
2437,Traductocción Inglés- Español, Mención Negocios Internacionales
2438,Traductocción Inglés- Español, Mención Negocios Internacionales
2439,Traductocción Inglés- Español, Mención Negocios Internacionales
2440,Traductocción Inglés- Español, Mención Negocios Internacionales
2441,Traductocción Inglés- Español, Mención Negocios Internacionales
2442,Traductocción Inglés- Español, Mención Negocios Internacionales
2443,Traductocción Inglés- Español, Mención Negocios Internacionales
2444,Traductocción Inglés- Español, Mención Negocios Internacionales
2445,Traductocción Inglés- Español, Mención Negocios Internacionales
2446,Traductocción Inglés- Español, Mención Negocios Internacionales
2447,Traductocción Inglés- Español, Mención Negocios Internacionales
2448,Traductocción Inglés- Español, Mención Negocios Internacionales
2449,Traductocción Inglés- Español, Mención Negocios Internacionales
2450,Traductocción Inglés- Español, Mención Negocios Internacionales
2451,Traductocción Inglés- Español, Mención Negocios Internacionales
2452,Traductocción Inglés- Español, Mención Negocios Internacionales
2453,Traductocción Inglés- Español, Mención Negocios Internacionales
2454,Administración Pública
2455,Arquitectura
2456,Artes Visuales
2457,Comunicación Audiovisual - Cine
2458,Comunicación Audiovisual - Guiones
2459,Comunicación Audiovisual - Televisión
2460,Comunicación Audiovisual - Animación Digital
2461,Comunicación Digital - Diseño y Desarrollo de videojuegos
2462,Comunicación Digital - Interacción en Medios Digitales
2463,Contador Auditor
2464,Danza y Coreografía
2465,Derecho
2466,Diseño de Imagen
2467,Diseño Gráfico
2468,Diseño Gráfico
2469,Ingeniería Comercial
2470,Ingeniería Comercial
2471,Ingeniería Comercial en Programa de Titulación y Licenciatura Universitaria
2472,Ingeniería en Control de Gestión
2473,Ingeniería Informática Multimedia
2474,Música e Interpretación
2475,Música y Composición
2476,Periodismo
2477,Psicología
2478,Publicidad
2479,Relaciones Públicas
2480,Teatro y Comunicación Escénica
2481,Trabajo Social
2482,Traducción e Interpretariado Bilingue (Inglés - Español)
2483,Derecho
2484,Derecho
2485,Derecho
2486,Derecho
2487,Derecho
2488,Derecho
2489,Derecho
2490,Derecho
2491,Derecho
2492,Derecho
2493,Derecho
2494,Derecho
2495,Educación Parvularia
2496,Educación Parvularia
2497,Educación Parvularia
2498,Educación Parvularia
2499,Educación Parvularia
2500,Educación Parvularia
2501,Educación Parvularia
2502,Educación Parvularia
2503,Educación Parvularia
2504,Educación Parvularia
2505,Enfermería
2506,Enfermería
2507,Enfermería
2508,Enfermería
2509,Enfermería
2510,Enfermería
2511,Fonoaudiología
2512,Fonoaudiología
2513,Fonoaudiología
2514,Fonoaudiología
2515,Fonoaudiología
2516,Fonoaudiología
2517,Fonoaudiología
2518,Fonoaudiología
2519,Fonoaudiología
2520,Fonoaudiología
2521,Fonoaudiología
2522,Fonoaudiología
2523,Geología
2524,Geología
2525,Geología
2526,Geología
2527,Ingeniería Civil en Minas
2528,Ingeniería Civil en Minas
2529,Ingeniería Civil en Minas
2530,Ingeniería Civil en Minas
2531,Ingeniería Civil en Minas
2532,Ingeniería Civil en Minas
2533,Ingeniería Civil en Minas
2534,Ingeniería Civil en Minas
2535,Ingeniería Civil en Minas
2536,Ingeniería Civil en Minas
2537,Ingeniería Industrial
2538,Ingeniería Industrial
2539,Ingeniería Industrial
2540,Ingeniería Industrial
2541,Kinesiología
2542,Kinesiología
2543,Kinesiología
2544,Kinesiología
2545,Kinesiología
2546,Kinesiología
2547,Medicina
2548,Medicina
2549,Medicina Veterinaria
2550,Medicina Veterinaria
2551,Medicina Veterinaria
2552,Medicina Veterinaria
2553,Nutrición y Dietética
2554,Nutrición y Dietética
2555,Nutrición y Dietética
2556,Nutrición y Dietética
2557,Nutrición y Dietética
2558,Odontología
2559,Odontología
2560,Odontología
2561,Odontología
2562,Odontología
2563,Odontología
2564,Odontología
2565,Pedagogía en Educación Diferencial
2566,Pedagogía en Educación Física
2567,Pedagogía en Educación Física
2568,Pedagogía en Educación Física
2569,Pedagogía en Educación Física
2570,Pedagogía en Educación Física
2571,Pedagogía en Educación General Básica
2572,Psicología
2573,Psicología
2574,Psicología
2575,Psicología
2576,Psicología
2577,Psicología
2578,Psicología
2579,Psicología
2580,Psicología
2581,Psicología
2582,Psicología
2583,Psicología
2584,Psicología
2585,Psicología
2586,Tecnología Médica
2587,Tecnología Médica
2588,Tecnología Médica
2589,Administración Pública
2590,Arqueología
2591,Contador Público y Auditor
2592,Derecho
2593,Pedagogía en Educación Parvularia
2594,Enfermería
2595,Kinesiología
2596,Nutrición y dietética
2597,Terapia Ocupacional
2598,Fonoaudiología
2599,Ingeniería en Control de Gestión
2600,Artes Musicales y Sonoras (nueva)
2601,Diseño (nuevo)
2602,Creación Audiovisual
2603,Administración pública
2604,Ingeniería en informática
2605,Pedagogía en Educación Física
2606,Ingeniería Civil
